id_films,names_films,types_film,rating_films,years_films,links_films
264,Уикенд в Газе ,комедия,0,2022 ,https://baskino.org/films/26911-uikend-v-gaze.html
265,Мини-диско. Танцуют все! ,"мюзикл, семейный",0,2022 ,https://baskino.org/films/26908-mini-disko-tancujut-vse.html
266,Дом-ловушка ,триллер,30,2023 ,https://baskino.org/films/26671-dom-lovushka.html
267,Похищение ,"боевик, триллер, ужасы, фантастика",0,2019 ,https://baskino.org/films/11450-pohischenie.html
268,Рассказ Иды ,мелодрама,0,2022 ,https://baskino.org/films/26893-rasskaz-idy.html
269,На Север ,"драма, триллер",0,2022 ,https://baskino.org/films/26891-na-sever.html
270,На Север ,"драма, триллер",0,2022 ,https://baskino.org/films/26892-na-sever.html
271,Искатель ветра ,драма,0,2022 ,https://baskino.org/films/26889-iskatel-vetra.html
272,Искатель ветра ,драма,0,2022 ,https://baskino.org/films/26890-iskatel-vetra.html
273,Путешественники ,фэнтези,0,2022 ,https://baskino.org/films/26887-puteshestvenniki.html
274,Путешественники ,фэнтези,0,2022 ,https://baskino.org/films/26888-puteshestvenniki.html
275,Дорога к дому ,драма,0,2022 ,https://baskino.org/films/26886-doroga-k-domu.html
276,Дорога к дому ,драма,0,2022 ,https://baskino.org/films/26885-doroga-k-domu.html
277,Беспокойство ,триллер,0,2023 ,https://baskino.org/films/26850-bespokojstvo.html
278,Беспокойство ,триллер,0,2023 ,https://baskino.org/films/26849-bespokojstvo.html
279,Джунгли. Райский переполох ,комедия,0,2023 ,https://baskino.org/films/26847-dzhungli-rajskij-perepoloh.html
280,Джунгли. Райский переполох ,комедия,0,2023 ,https://baskino.org/films/26848-dzhungli-rajskij-perepoloh.html
281, Мистер Монстр ,"приключения, фэнтези",0,2020 ,https://baskino.org/films/1330-mister-monstr.html
282,Колыбельная ,ужасы,0,2022 ,https://baskino.org/films/22244-kolybelnaja.html
283,Мечта ,"комедия, спорт",0,2023 ,https://baskino.org/films/26844-mechta.html
284,Враждебные силы ,боевик,0,2023 ,https://baskino.org/films/26841-vrazhdebnye-sily.html
285,Близкие отношения ,"комедия, мелодрама",0,2023 ,https://baskino.org/films/26839-blizkie-otnoshenija.html
286,Близкие отношения ,"комедия, мелодрама",0,2023 ,https://baskino.org/films/26840-blizkie-otnoshenija.html
287,Эта земля ,"драма, триллер, ужасы",0,2023 ,https://baskino.org/films/26838-jeta-zemlja.html
288,Хилл ,"биография, драма, спорт",0,2023 ,https://baskino.org/films/26835-hill.html
289,Статические коды ,"боевик, триллер, фантастика",0,2023 ,https://baskino.org/films/26833-staticheskie-kody.html
290,Статические коды ,"боевик, триллер, фантастика",0,2023 ,https://baskino.org/films/26834-staticheskie-kody.html
291,Большой соблазн ,комедия,0,2023 ,https://baskino.org/films/26823-bolshoj-soblazn.html
292,Похищена учителем: История Элизабет Томас ,"драма, криминал",0,2023 ,https://baskino.org/films/26816-pohischena-uchitelem-istorija-jelizabet-tomas.html
293,Похищена учителем: История Элизабет Томас ,"драма, криминал",0,2023 ,https://baskino.org/films/26815-pohischena-uchitelem-istorija-jelizabet-tomas.html
294,Гонщики на драйве ,"боевик, комедия",0,2023 ,https://baskino.org/films/26812-gonschiki-na-drajve.html
295,Одной ногой в могиле ,комедия,0,2023 ,https://baskino.org/films/26810-odnoj-nogoj-v-mogile.html
296,Выбери любовь ,"комедия, мелодрама",0,2023 ,https://baskino.org/films/26803-vyberi-ljubov.html
297,Выбери любовь ,"комедия, мелодрама",0,2023 ,https://baskino.org/films/26804-vyberi-ljubov.html
298,Знаменитости ,"драма, комедия, мелодрама",0,2023 ,https://baskino.org/films/26800-znamenitosti.html
299,Нандор Фодор и говорящий мангуст ,"детектив, комедия, фэнтези",0,2023 ,https://baskino.org/films/26798-nandor-fodor-i-govorjaschij-mangust.html
300,Чижик-Пыжик возвращается ,"детектив, приключения, семейный",0,2023 ,https://baskino.org/films/26794-chizhik-pyzhik-vozvraschaetsja.html
301,В ожидании Дали ,"комедия, мелодрама",0,2023 ,https://baskino.org/films/26791-v-ozhidanii-dali.html
302,В ожидании Дали ,"комедия, мелодрама",0,2023 ,https://baskino.org/films/26792-v-ozhidanii-dali.html
303,Колдовство ,фэнтези,0,2023 ,https://baskino.org/films/26789-koldovstvo.html
304,Не смотри туда ,ужасы,0,2023 ,https://baskino.org/films/26787-ne-smotri-tuda.html
305,Не смотри туда ,ужасы,0,2023 ,https://baskino.org/films/26788-ne-smotri-tuda.html
306,Робопес ,"приключения, семейный",0,2023 ,https://baskino.org/films/26786-robopes.html
307,Новый кошмар Дилана ,"короткометражка, ужасы",0,2023 ,https://baskino.org/films/26785-novyj-koshmar-dilana.html
308,Сидя в барах с тортом ,"драма, комедия, мелодрама",0,2023 ,https://baskino.org/films/26781-sidja-v-barah-s-tortom.html
309,Сидя в барах с тортом ,"драма, комедия, мелодрама",0,2023 ,https://baskino.org/films/26782-sidja-v-barah-s-tortom.html
310,Пейзаж с невидимой рукой ,"драма, комедия, фантастика",0,2023 ,https://baskino.org/films/26777-pejzazh-s-nevidimoj-rukoj.html
311,Пейзаж с невидимой рукой ,"драма, комедия, фантастика",0,2023 ,https://baskino.org/films/26778-pejzazh-s-nevidimoj-rukoj.html
312,Жуткая семейка. Свадебный переполох ,комедия,0,2023 ,https://baskino.org/films/26775-zhutkaja-semejka-svadebnyj-perepoloh.html
313,Мы или они ,"боевик, триллер",0,2023 ,https://baskino.org/films/26772-my-ili-oni.html
314,"О, Господи! 2 ","драма, комедия",0,2023 ,https://baskino.org/films/26771-o-gospodi-2.html
315,Красное небо ,"драма, комедия, мелодрама",0,2023 ,https://baskino.org/films/26769-krasnoe-nebo.html
316,Око за око ,вестерн,0,2023 ,https://baskino.org/films/26765-oko-za-oko.html
317,Стрим ,триллер,0,2023 ,https://baskino.org/films/26763-strim.html
318,Стрим ,триллер,0,2023 ,https://baskino.org/films/26764-strim.html
319,Марисоль ,драма,0,2023 ,https://baskino.org/films/26760-marisol.html
320,Недостатки ,"драма, комедия, мелодрама",0,2023 ,https://baskino.org/films/26758-nedostatki.html
321,Недостатки ,"драма, комедия, мелодрама",0,2023 ,https://baskino.org/films/26757-nedostatki.html
322,"Когда все снова будет так,как никогда не было ","драма, комедия",0,2023 ,https://baskino.org/films/26756-kogda-vse-snova-budet-takkak-nikogda-ne-bylo.html
323,Сирона ,"детектив, фантастика",0,2023 ,https://baskino.org/films/26753-sirona.html
324,Сирона ,"детектив, фантастика",0,2023 ,https://baskino.org/films/26754-sirona.html
325,Любовь в Грейт-Смоки-Маунтинс ,мелодрама,0,2023 ,https://baskino.org/films/26752-ljubov-v-grejt-smoki-mauntins.html
326,Похищение в Гранд-Каньоне ,триллер,0,2023 ,https://baskino.org/films/26751-pohischenie-v-grand-kanone.html
327,Луна ,"драма, триллер, фантастика",0,2023 ,https://baskino.org/films/26749-luna.html
328,Луна ,"драма, триллер, фантастика",0,2023 ,https://baskino.org/films/26750-luna.html
329,Ставок больше нет ,"криминал, триллер",0,2023 ,https://baskino.org/films/26747-stavok-bolshe-net.html
330,Во всем виноват Фрейд ,комедия,0,2014 ,https://baskino.org/films/26738-vo-vsem-vinovat-frejd.html
331,Ритуал ,ужасы,0,2023 ,https://baskino.org/films/26731-ritual.html
332,Банда Полумесяца ,семейный,0,2023 ,https://baskino.org/films/26729-banda-polumesjaca.html
333,Банда Полумесяца ,семейный,0,2023 ,https://baskino.org/films/26730-banda-polumesjaca.html
334,Нэтти Нокс ,ужасы,0,2023 ,https://baskino.org/films/26728-njetti-noks.html
335,Нэтти Нокс ,ужасы,0,2023 ,https://baskino.org/films/26727-njetti-noks.html
336,Бери да помни ,"комедия, мелодрама",0,2023 ,https://baskino.org/films/26726-beri-da-pomni.html
337,У людей так бывает ,мелодрама,0,2023 ,https://baskino.org/films/26724-u-ljudej-tak-byvaet.html
338,Дом мечты ,"триллер, ужасы",0,2023 ,https://baskino.org/films/26720-dom-mechty.html
339,Девушка мечты 2 ,"комедия, мелодрама",0,2023 ,https://baskino.org/films/26717-devushka-mechty-2.html
340,Девушка мечты 2 ,"комедия, мелодрама",0,2023 ,https://baskino.org/films/26718-devushka-mechty-2.html
341,Рассмеши меня ,комедия,0,2023 ,https://baskino.org/films/26715-rassmeshi-menja.html
342,Американские преступники ,"детектив, драма, криминал, триллер",0,2023 ,https://baskino.org/films/26713-amerikanskie-prestupniki.html
343,Американские преступники ,"детектив, драма, криминал, триллер",0,2023 ,https://baskino.org/films/26714-amerikanskie-prestupniki.html
344,Свадебная резня ,"боевик, комедия, триллер, ужасы",0,2023 ,https://baskino.org/films/26711-svadebnaja-reznja.html
345,Искусство по понятиям ,"комедия, триллер",0,2023 ,https://baskino.org/films/26640-iskusstvo-po-ponjatijam.html
346,Снова в деле ,комедия,10,2023 ,https://baskino.org/films/26125-snova-v-dele.html
347,Кровавая охота ,"боевик, ужасы",0,2017 ,https://baskino.org/films/26708-krovavaja-ohota.html
348,Исчезновение в Монтане ,триллер,0,2023 ,https://baskino.org/films/26686-ischeznovenie-v-montane.html
349,Какой отпуск! ,комедия,0,2023 ,https://baskino.org/films/26685-kakoj-otpusk.html
350,Кассандро ,"биография, драма, спорт",0,2023 ,https://baskino.org/films/26684-kassandro.html
351,"Страсть, обман и измена ",драма,0,2023 ,https://baskino.org/films/26681-strast-obman-i-izmena.html
352,Слепой ,короткометражка,0,2023 ,https://baskino.org/films/26680-slepoj.html
353,Барби: Скиппер и большое приключение с детьми ,семейный,0,2023 ,https://baskino.org/films/26679-barbi-skipper-i-bolshoe-prikljuchenie-s-detmi.html
