id_meals,meals_names,calories,proteins,fats,carbohydrates
5325,Ежики сибирские,184.7,10.1,9.6,15.5
5326,Жал-баур (шашлык из печени - кабардино-балкарское национальное блюдо),383.5,10.4,36.4,3.8
5327,Жареная курица и бульон,212.0,15.8,15.8,1.7
5328,Жареная рыба под маринадом,215.4,19.5,11.4,9.4
5329,Жаренный картофель с колбасой,83.9,2.8,5.4,6.5
5330,"Жаркое ""Вкусное""",179.4,11.2,6.9,19.4
5331,"Жаркое ""Казань"" (жаркое с черносливом - татарское национальное блюдо)",227.6,12.8,14.6,11.9
5332,Жаркое из кролика (зайчатины),182.1,13.5,12.9,3.2
5333,Жаркое из курицы по-русски,368.8,15.4,30.1,9.6
5334,Жаркое из свинины,233.1,10.6,20.9,0.7
5335,Жаркое из субпродуктов по-ингушски,121.3,16.0,3.3,7.3
5336,Жаркое из фаршированной свинины,102.0,3.3,6.7,7.6
5337,Жаркое из цыплят и субпродуктов кур,280.9,14.6,21.7,7.2
5338,Жаркое по-гусарски,153.6,13.4,9.8,3.1
5339,Жаркое по-домашнему,248.0,16.2,13.8,15.7
5340,Жаркое с грибами по-русски,205.4,11.2,13.8,9.8
5341,Запеканка из икры частиковых рыб (национальное блюдо народов Севера),122.8,8.3,5.1,11.7
5342,Запеканка из кабачков,142.3,5.2,12.1,3.3
5343,Запеканка из лапши со смородиной,164.4,4.5,6.1,24.3
5344,Запеканка из макарон с творогом,241.8,11.6,9.2,30.0
5345,Запеканка из отварного картофеля,133.0,2.8,10.5,7.2
5346,Запеканка из риса с ревенем,155.3,3.3,6.2,23.1
5347,Запеканка из спаржи и риса,137.5,2.7,9.2,11.7
5348,Запеканка из творога,299.7,12.4,20.8,16.7
5349,Запеканка из творога и гречневой крупы,168.3,7.2,7.3,19.6
5350,Запеканка из тыквы,227.8,4.4,12.9,25.0
5351,Запеканка из цветной капусты с сыром,160.7,6.4,12.3,6.6
5352,Запеканка из черного хлеба,180.3,2.3,11.6,17.9
5353,Запеканка из яблок,147.7,0.3,8.0,19.9
5354,Запеканка капустная,161.6,6.8,12.9,4.9
5355,Запеканка картофельная или рулет картофельный с мясом или субпродуктами,180.3,10.6,9.9,13.1
5356,Запеканка морковная с творогом и без творога,192.6,6.9,13.4,12.0
5357,Запеканка овощная,90.0,3.0,6.7,4.8
5358,Запеканка рисовая с творогом,200.3,4.5,8.8,27.4
5359,"Запеканка рисовая, манная, пшенная, пшеничная",147.8,3.3,6.3,20.8
5360,Запеканка со свежими плодами,157.8,3.0,2.6,32.6
5361,Запеченная маринованная курица,201.9,10.3,16.8,2.6
5362,Запеченная цветная капуста,99.0,3.8,7.9,3.4
5363,Запеченные творожные клецки,214.1,10.0,17.0,5.6
5364,Заячьи шкурки,35.9,1.6,0.5,6.6
5365,Зразы донские,337.1,19.1,11.3,42.5
5366,Зразы картофельные,189.7,4.5,12.4,16.0
5367,"Зразы картофельные с фаршем из пасты ""Океан""",174.8,5.5,10.7,15.0
5368,Зразы отбивные,266.2,24.4,15.2,8.5
5369,Зразы рубленые,303.4,18.1,20.7,11.9
5370,Зразы рыбные с черносливом по-российски,122.0,13.8,3.4,9.7
5371,Имам баилди,153.2,8.2,11.7,4.2
5372,Имбирно-медовый цыпленок,193.1,14.5,11.1,9.5
5373,Индейка с грибами,221.4,10.5,11.9,19.3
5374,"Кабачки и цветная капуста, запеченные под соусом",179.7,2.8,16.0,6.6
5375,Кабачки с помидорами,104.4,1.3,8.1,7.1
5376,Кабачки улыбаются,57.5,1.4,2.9,6.9
5377,Кабачки фаршированные в томатном соку,47.1,1.6,0.4,10.0
5378,Кабачки фаршированные мясом,115.9,5.5,8.8,3.9
5379,"Кабачки, баклажаны, перец или помидоры, фаршированные мясом или рисом",154.9,10.0,8.6,10.0
5380,Калаатикко (из картофеля),119.4,4.0,8.4,7.5
5381,Калитки картофельные,157.1,3.4,8.1,18.9
5382,Кальмары жареные,174.6,9.9,14.4,1.4
5383,Капуста отварная с маслом или соусом,92.0,1.7,7.8,4.1
5384,Капуста по-охотничьи,65.8,2.3,2.4,9.5
5385,Капуста со сметаной в горшочке,119.4,1.6,11.3,2.9
5386,Капуста тушеная,102.2,2.7,5.9,10.2
5387,Капуста тушеная,99.3,2.6,5.8,9.8
5388,Капуста тушеная с грибами,132.1,8.1,7.8,7.9
5389,"Капуста, тушенная с лимонным соком",79.6,1.1,5.2,7.6
5390,"Капуста, тушенная со свеклой",56.4,1.7,2.4,7.4
5391,Капустные котлеты,99.4,6.4,3.5,11.3
5392,Капустные рулетики,160.0,3.1,15.4,2.4
5393,Капустный пирог,158.0,4.3,12.7,7.0
5394,Карп по-австрийски,150.1,11.7,10.9,1.4
5395,"Картофельные котлеты, запеченные под соусом грибным или сметанным соусом",228.9,4.1,19.0,11.0
5396,Картофельные лепешки (национальное блюдо республики Коми),182.7,4.7,7.2,26.5
5397,Картофельные оладьи с сыром,178.0,5.4,11.6,13.8
5398,Картофельные оладьи со свежей капустой,185.3,3.7,13.5,13.0
5399,Картофельный хворост,227.9,5.3,11.5,27.5
5400,Кезан-кебаб,128.3,5.5,8.5,8.0
5401,Кильки с картофельным салатом и яйцом,114.6,6.9,6.1,8.6
5402,Киприана,294.3,15.6,24.9,2.1
5403,Кисло-сладкая капуста,75.7,1.5,5.3,6.0
5404,Кольраби с томатным соусом,80.6,4.9,4.6,5.3
5405,"Кольраби, тушенная с морковью",65.6,3.5,4.1,3.9
5406,Корнетики с муссом ветчины,287.1,18.5,23.3,0.9
5407,"Котлета ""Аленушкина загадка""",263.0,8.8,24.8,1.3
5408,Котлетки по-приморски,151.9,13.0,8.8,5.6
5409,Котлеты,227.4,10.1,19.4,3.3
5410,"Котлеты ""Централь""",203.1,10.9,15.5,5.4
5411,Котлеты гороховые,236.0,13.3,10.4,23.7
5412,Котлеты из брюквы,99.3,3.1,5.6,9.6
5413,Котлеты из кабачков с творогом,122.5,5.0,7.9,8.3
5414,Котлеты из овощей,187.6,3.3,13.3,14.5
5415,Котлеты из свинины по-сарански (мордовское национальное блюдо),571.6,14.2,52.9,10.4
5416,"Котлеты из филе птицы или дичи, панированные жареные",403.7,25.1,20.4,32.0
5417,Котлеты или биточки рыбные,168.1,8.1,8.4,16.1
5418,Котлеты капустно-морковные,198.0,4.5,14.1,14.2
5419,Котлеты капустные,191.0,4.9,13.8,12.7
5420,Котлеты картофельные,189.2,3.7,12.9,15.6
5421,Котлеты морковные,206.2,4.1,14.5,15.9
5422,Котлеты мясо-картофельные по-хлыновски,342.9,20.8,26.1,6.7
5423,Котлеты натуральные,438.2,29.0,35.8,0.04
5424,Котлеты натуральные из филе птицы или дичи под соусом паровым с грибами,312.2,13.3,16.0,30.6
5425,"Котлеты натуральные из филе птицы, дичи или кролика с гарниром",301.7,11.7,22.8,13.1
5426,Котлеты натуральные паровые,209.8,8.8,19.4,0.008
5427,Котлеты натуральные рубленые,490.5,23.0,44.3,0.0
5428,Котлеты отбивные,505.2,18.2,43.5,10.7
5429,Котлеты по-гречески,178.1,6.4,6.7,24.6
5430,Котлеты по-киевски,444.7,21.6,27.8,28.8
5431,Котлеты полтавские (украинское национальное блюдо),465.7,27.8,36.7,6.3
5432,"Котлеты рубленые из кур, кролика, запеченные с соусом молочным",301.8,17.7,15.8,23.7
5433,"Котлеты рубленые из птицы, дичи или кролика с гарниром",328.4,12.3,12.9,43.6
5434,"Котлеты рубленые, запеченные с молочным соусом",285.3,16.2,21.0,8.4
5435,Котлеты рыбные любительские,148.2,10.5,8.5,8.0
5436,Котлеты рыбные с капустой и морковью,288.7,20.8,20.9,4.6
5437,Котлеты рыбные с омлетом и сыром,322.6,15.0,26.2,7.3
5438,Котлеты свекольные,153.5,3.8,9.0,15.2
5439,"Котлеты, биточки из рыбы и пасты ""Океан""",362.0,11.7,10.0,59.9
5440,"Котлеты, биточки, шницели",317.7,21.3,20.9,11.8
5441,Крабы с яйцом,251.2,16.7,19.9,1.3
5442,Красная капуста,73.0,1.1,5.2,5.9
5443,"Краснокочанная капуста, тушенная с яблоками",44.1,0.6,1.0,8.7
5444,Креветки с соусом,211.3,26.5,7.5,10.1
5445,"Креветки, запеченные под сметанным или молочным соусом",175.7,15.1,7.8,11.9
5446,Крокеты картофельные,187.3,4.2,13.0,14.2
5447,Крокеты картофельные,207.5,4.3,13.6,18.2
5448,Крокеты картофельные,239.7,4.3,20.2,10.9
5449,Кролик в маринаде,194.5,15.7,11.5,7.6
5450,Кролик по-любительски,455.0,15.4,26.0,42.3
5451,Кролик под ореховым соусом,205.4,8.1,17.1,5.2
5452,Курзе с зеленью (пельмени с фаршем из зелени - дагестанское национальное блюдо),162.8,6.2,5.1,24.7
5453,"Куриное филе, фаршированное грибами",226.2,13.4,19.0,0.5
